step,pregunta,respuesta,esperado,nota_directa,tiempo,entropia,perplejidad,masa_acumulada_top_3,masa_notas,masa_no_notas,margen_logit,diferencia_probabilidad,top_3_vocabulario_json,top_3_notas_json
91,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD es una manejar de probar el código a base de tests, primero se ejecutan los tests y luego el código, para ello se hace uso de 3 fases:

-Test rojo: Se ejecutan los test para que falle

-Test verde: Se añade el código mínimo para que los test pasen

-Refactor: Mejoras el código del test, este debe seguir pasando.

Es importante para el desarrollo ya que al corregir primero los test cuando  han fallado con lo mínimo, cuando haces el refactor mejoras esto y minimizas riesgos de error.",6.0,8.0,20.2,0.6855260918124523,1.6082883514800987,0.9999960660934448,0.9999950796643056,4.920335694436062e-06,1.5,0.6351437866687775,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.8175678253173828, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.18242403864860535, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 4.164470738032833e-06, ""es_nota"": false}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.8175678253173828, ""logit"": 25.5}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.18242403864860535, ""logit"": 24.0}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 2.094027195198578e-06, ""logit"": 12.625}]"
92,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"* TDD primero reliza los test y luego el código, mientras que el tradicional, lo realiza al reves, primero el código y luego los tests.

* TDD contiene menor código",4.0,5.0,19.317,0.9166041417628865,1.8876668140725896,0.9997996687889099,0.9999865533836001,1.3446616399903633e-05,1.75,0.6577653884887695,"[{""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.7961082458496094, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.13834285736083984, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0653485432267189, ""es_nota"": true}]","[{""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.7961082458496094, ""logit"": 26.375}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.13834285736083984, ""logit"": 24.625}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0653485432267189, ""logit"": 23.875}]"
93,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"* En la fase de test verde, escribir la menor cantidad de código posible

* En la fase de test rojo no pasar los tests

* En la fase de refactor, mejorar el código del verde para mejorar su rendimiento

Estas buenas prácticas, son las que suponen el correcto funcionamiento de este método, y si se realizan correctamente esto supone un código más eficiente y claro ya que al ir mejorando poco a poco vas a saber posibles errores.

Un ejemplo que demuestra esto es, al pasar de la fase verde a refactor, si un test te da error al mejorarlo, sabes que el problema es en el test, no en el código",5.0,7.0,20.519,0.36486719088371283,1.2877630773947017,0.999975860118866,0.9999848892994843,1.5110700515741371e-05,2.625,0.8643134087324142,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9318137764930725, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.06750036776065826, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0006617502658627927, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9318137764930725, ""logit"": 26.125}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.06750036776065826, ""logit"": 23.5}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0006617502658627927, ""logit"": 18.875}]"
94,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Validar las entradas es muy necesario, ya que los test TDD no pueden estar duplicados o tener erorres, si esto sucediera, el test daría error y no por el código que analizamos con el test, si no por el propio test. Esta da una gran robustez al sotfware porque el programador confia en el valor de los tests existentes",2.0,4.0,19.675,0.1999946582292229,1.1486941017960668,0.9998390078544617,0.999996150644705,3.849355294960333e-06,3.625,0.9456494860351086,"[{""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.9715401530265808, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.025890666991472244, ""es_nota"": true}, {""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.002408207394182682, ""es_nota"": true}]","[{""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.9715401530265808, ""logit"": 27.25}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.025890666991472244, ""logit"": 23.625}, {""nota"": 3, ""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.002408207394182682, ""logit"": 21.25}]"
95,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"Test-driven development es una metodólogía de desarrollo basada en los test, en esta se desarrollan las pruebas antes que el codigo de poducción. Esta metodologia sigue el ciclo red->green->refactor, primero se desarrolla un test que de error(red), sin el cual no podremos empezar a desarrollar el código de producción, despues se desarrollan tests que corran de manera general y a grandes rasgos (green) y por último se mejora la cobertura del codigo y la estructura de la clase test (Refactor).

 

Su importancia se basa en que reducir el codigo de produccion, solo se escribe lo necesario.",5.0,7.0,20.63,0.25722580762114544,1.1951782570278662,0.9999836087226868,0.9999864371501269,1.3562849873083316e-05,3.125,0.9154317937791348,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9575014710426331, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.042069677263498306, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.00041243660962209105, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9575014710426331, ""logit"": 26.25}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.042069677263498306, ""logit"": 23.125}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.00041243660962209105, ""logit"": 18.5}]"
96,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"Tradicional: Las Clases test son creadas despues de produccion, test reactivos, tests basados en el código de producción.

TDD: Las clases test son creadas antes que código de procuccion, tests proactivos, código de producción guiado por tests.",9.0,8.0,19.997,0.2687499425560125,1.204763479324452,0.9998973608016968,0.9999830383598549,1.696164014508561e-05,3.125,0.9144136272370815,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9564365148544312, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.042022887617349625, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0014379441272467375, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9564365148544312, ""logit"": 26.25}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.042022887617349625, ""logit"": 23.125}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0014379441272467375, ""logit"": 19.75}]"
97,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"FIRST

Fast: Tests rápidos.

Independency: Los tests deben ser independientes.

Repeteable: Los tests deben funcionar en cualquier entorno.
Self-verified: Los tests muestran claramente si pasan o no.
Timely: Tests escritos en el momento preciso.

La calidad del software se ve afectada debido a que esto es lo necesario para que las pruebas sean eficientes(Fast), que los tests no impacten unos con otros (independency), poder trasladar las pruebas a otros entornos(Repeteable), evitar confusiones (Self-verified)",6.0,7.0,19.881,0.632795503948554,1.5505666107163252,0.9995222687721252,0.9999691068497238,3.089315027615669e-05,2.0,0.7505449801683426,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.8680185079574585, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.1174735277891159, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0140302125364542, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.8680185079574585, ""logit"": 26.125}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.1174735277891159, ""logit"": 24.125}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0140302125364542, ""logit"": 22.0}]"
98,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Las entradas deben ser validadas debido a que existirán parámetros en los que no cualquier tipo de dato será admitido, char, valores negativos... Esto dará robustez a un sistema ya que si por ejemplo el código espera un numero para operar con el y recibe una palabra este fallará.",3.0,6.0,19.178,0.04001767910167716,1.0281264254657454,0.9999871253967285,0.9999927111972954,7.2888027046191795e-06,5.625,0.9923740623053163,"[{""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.9959660768508911, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0035920145455747843, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.00042900495463982224, ""es_nota"": true}]","[{""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.9959660768508911, ""logit"": 26.875}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0035920145455747843, ""logit"": 21.25}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.00042900495463982224, ""logit"": 19.125}]"
99,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD consiste en la elaboración de los tests antes del código en sí. Para ello, se pasa por 3 fases distintas:
1. Rojo: Elaboración inicial del test. En este paso salen errores, ya que el método aún no ha sido creado.

2. Verde: Se escribe el código que comprobarán los tests, de manera que estos ya funcionan.

3. Refactor: En esta fase se mejoran detalles de los tests, haciendo así que estos estén más completos, como dar nombres más precisos a las variables.

Gracias al método TDD, se obtienen códigos más completos y con un funcionamiento garantizado, ya que se deben contemplar la mayor cantidad de posibilidades a la hora de realizar los tests, asegurándose el programador de que no queden casos sin cubrir.",9.0,9.0,20.884,0.6077499465891634,1.5238806826327604,0.9999599456787109,0.9999825128953661,1.7487104633895356e-05,1.75,0.703769788146019,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.8517884016036987, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.14801861345767975, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.0001529472938273102, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.8517884016036987, ""logit"": 25.375}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.14801861345767975, ""logit"": 23.625}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.0001529472938273102, ""logit"": 16.75}]"
100,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"La diferencia principal entre el enfoque tradicional de testing y el TDD consiste en el momento de elaboración de los tests, ya que en el primero que escribe el código y luego el test, al contrario que en el segundo. Además, en el TDD se realizan tests de integración, mientras que el enfoque tradicional realiza tests unitarios. También hallamos una gran diferencia en cómo se realizan estos tests, ya que en el TDD contamos con 3 fases y en el tradicional sólo con 1.",5.0,4.0,19.75,0.635229253754552,1.553184541657897,0.9987021684646606,0.9999953392633927,4.660736607320359e-06,1.75,0.7018377780914307,"[{""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.8494500517845154, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.14761227369308472, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0016398243606090546, ""es_nota"": true}]","[{""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.8494500517845154, ""logit"": 26.25}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.14761227369308472, ""logit"": 24.5}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0016398243606090546, ""logit"": 20.0}]"
101,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"El TDD tiene un gran impacto en la calidad el software, puesto que cuanto más se cubra con los test, menos posibilidad de error habrá. En cuanto a sus buenas prácticas,",3.0,2.0,19.182,0.10269233408419375,1.0737754562505466,0.9999898076057434,0.9999969439964522,3.0560035477744663e-06,4.375,0.9746569460257888,"[{""token"": ""2"", ""token_id"": 236778, ""probabilidad"": 0.9870824813842773, ""es_nota"": true}, {""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.01242553535848856, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.00048179031000472605, ""es_nota"": true}]","[{""nota"": 2, ""token"": ""2"", ""token_id"": 236778, ""probabilidad"": 0.9870824813842773, ""logit"": 27.5}, {""nota"": 3, ""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.01242553535848856, ""logit"": 23.125}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.00048179031000472605, ""logit"": 19.875}]"
102,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Es esencial que una de los tests realizados en la elaboración de TDD consista en la validación de las entradas, puesto que para llevar a cabo las sucesivas pruebas que permitan comprobar si el código es correcto, las entradas deben serlo. Por ejemplo, en caso de que el código consista en realizar una multiplicación, no sería válido el introducir una letra, puesto que no sería posible llevar a cabo la operación. Esto está relacionado con la robustez del software en el sentido de que el código no dará error simplemente por un fallo inconsciente del usuario.",7.0,8.0,19.746,0.09097768020350326,1.0650917253341057,0.9999865293502808,0.9999914647230358,8.53527696420553e-06,4.5,0.9777603019028902,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9887442588806152, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.010983956977725029, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0002583178866188973, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9887442588806152, ""logit"": 26.0}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.010983956977725029, ""logit"": 21.5}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0002583178866188973, ""logit"": 17.75}]"
