step,pregunta,respuesta,salida,esperado,tiempo
131,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En TDD se hace primero el test y luego el codigo de producción en cambio en testing tradicional primero se hace el código de producción y después el test, a veces en el enfoque tradicional ni si quiera se hacen test y en TDD es obligaorio ya que es el primer paso. Los test en TDD son proactivos y en el enfoque tradicional son reactivos.",<ACEPTABLE><turn|>,10.0,6.6114630699157715
132,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"En las buenas prácticas del TDD entre muchas otras se hacen para mejorar la calidad del código como por ejemplo poner nombres descriptivos en assertions, clases, métodos o ramas, también se utiliza la arquitectura A-A-A en la que primero en el test se prepara las variables, se ejecutan y después se valida el resultado. Se eliminan los códigos duplicados en los test asi como que un test solo debería de hacer una comprobación o assertion.",<ACEPTABLE><turn|>,7.0,6.679192781448364
133,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,Las entradas se pueden validar de diferentes formas ya sea con test unitarios normales o con test parametrizados que sería lo óptimo ya que esto le daría mas versatilidad y robustez al test al estar amparando el mismo código con diferentes entradas.,<INSUFICIENTE><turn|>,5.0,6.772688627243042
134,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo tdd se basa en realizar pruebas unitarias dentro del código para verificar de manera individual, como su nombre indica las distintas secciones del programa. Es como si dentro de un equipo de fútbol verificas jugador por jugador su estado, y si todo va bien y realiza lo que es debido, el equipo funcionaría",<INSUFICIENTE><turn|>,2.0,6.859588384628296
135,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"La principal diferencia entre los dos enfoques es la capacidad para aislar errores dentro del programa, al realizar un ciclo TDD logras captar la ubicación del error, mientras que en un enfoque tradicional solamente te das cuenta de que el programa da error. Por ejemplo, al realizar la primera práctica de testing que hicimos, la enfocamos de manera tradicional, y nos centramos solamente en que el programa da error, sin embargo, si hubieramos utilizado tdd hubieramos visto donde se encontraba el problema",<ACEPTABLE><turn|>,3.0,6.718888521194458
136,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Buenas prácticas en tdd es el uso de gitflow, ya que eres capaz de cerrar ramas que están verificadas y sabes que funcionan en branches. Por otro lado, debes realizar pruebas cada vez que cambias algo en el código para saber si esto afecta o no al programa principal. Esto impacta de manera positiva en la calidad del software, ya que eres consciente de que realiza cada estructura dentro del código y porque, así como encontrar errores o discrepancias",<INSUFICIENTE><turn|>,3.0,6.827836275100708
137,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Validar entradas dentro de un contexto TDD es de las cosas más importantes, ya que si tienes problemas al introducir datos, el código saldrá erróneo si o si. Es como realizar una prueba unitaria para la validación de entradas dentro del contexto TDD. Por otro lado, deja una base al software si eres capaz de validar estas entradas",<INSUFICIENTE><turn|>,6.0,6.782193660736084
138,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD (Test Driven Development) es una forma de desarrollar software, es un planteamiento alternativo en el que se sigue un proceso muy concreto, y se itera en ciclos TDD para desarrollar el código del programa.

El desarrollo usando ciclos TDD se basa en que primero se escriben los tests y después el código del programa, y es importante de diversas formas. Mantiene una especie de especificación del programa a través de los tests, qué indican qué debe hacer el código. Permite también que el programa escale de forma consistente ante errores, ya que el código nuevo que se escriba para mejorar por ejemplo una función debe seguir manteniendo los tests de dicha función en verde. En general se cambia el paradigma del uso de tests a un enfoque preventivo en contraparte al enfoque reactivo en el que los tests se escriben después del código del programa, importante para mantener un código del programa más estructurado.

Fases del ciclo TDD:

* Red: se escribe un test con lo qué debe de hacer el código que se desarrollará más tarde. Este test debe pasar en rojo (devolviendo un error o test no realizado con éxito)

* Green: se escribe en el programa el código mínimo necesario para que el test anteriormente creado pase en verde.

* Refactor: en esta fase se mejora el código anterior (código mínimo necesario) manteniendo el test en verde.

Se itera sobre este ciclo para el desarrollo de nuevas funcionalidades del programa.",<EXCELENTE><turn|>,10.0,9.799143552780151
139,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En el TDD el enfoque de testing es preventivo, se crean los tests antes que el código del programa y se asegura que el código cumpla con lo que el test plantea. Tiene varias ventajas como que permite que el código del programa escale de forma consistente ante errores, y que además los tests sirven como especificación del funcionamiento del programa desarrollado.

En el enfoque de testing tradicional primero se desarrolla el código del programa y luego se escriben los tests, es un enfoque reactivo. Es cierto que la cobertura de código puede ayudar a cubrir todas las posibilidades de error del programa, pero con el énfoque tradicional es más complejo asegurar que los tests aseguren todo el programa debido a que se realizan una vez acabado.",<EXCELENTE><turn|>,10.0,7.496635437011719
140,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Buenas prácticas TDD son :

1. Escribir tests con nombres que sigan una misma estructura y que nos permita seguir un patrón que pueda indicar fácilmente leyendo el nombre qué hace el test o a dónde pertenece, por ejemplo: método_entorno -> addDiscount_validOriginalPrice()

2. Realizar pequeños tests que comprueben características específicas del código. Evitar a toda costa agrupar muchos casos en un solo test.

3. Cumplir a raja tabla con el orden de las fases del ciclo TDD y mantener una buena estrcutura de commits con palabras clave como: test, red, green, refactor. Para indicar en qué punto del ciclo TDD te encuentras. Ej. test(red) nuevo test addDiscount_validOriginalPrice()

Estas buenas prácticas hacen que el manejo de los tests y el ciclo TDD sea consistente y lo más fácil de seguir posible desde el punto de vista del desarrollador, los nombres de tests que siguen un patron, la fragmentación de los tests para que cada uno compruebe un caso concreto y una buena estructura de commits son varias claves para asegurar el éxito del desarrollo con TDD.",<ACEPTABLE><turn|>,8.0,8.962220668792725
141,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Validar entradas es uno de los aspectos más frecuentes en el contexto del TDD. Crear tests que validen las entradas permiten mejorar la robustez del software de forma que blindemos el código ante errores desde su origen, las entradas obtenidas. Una vez validadas las entradas para que solo pasen las que deseemos podemos escribir un código más simple y centrarnos en lo importante. Sería algo así como filtrar al inicio para no arrastrar el problema de los tipos de entradas y su formato durante to el código escrito. Validar entradas mejora la robustez del código exponencialmente.",<ACEPTABLE><turn|>,9.0,7.421091556549072
142,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El TDD es una metodología de trabajo para proyectos de software. Una vez se definen los requisitos para un proyecto de software, en vez de lanzarse a codificar los requisitos directamente, según esta metodología se crean los tests o pruebas antes de codificar las funcionalidades. Es decir, se crean los tests que tiene que pasar cada funcionalidad de forma respectiva antes de implementar la funcionalidad en sí.

Luego poco a poco, a medida que se implementa cada funcionalidad, también se verifica que el test pasa. El objetivo principal es segmentar cada requisito en el código, para evitar que en el futuro puedan haber muchos errores en el código que no se puedan trazar rápidamente de donde vienen.

Al segmentar claramente los tests y las funcionalidades es más fácil trabajar colaborativamente.",<ACEPTABLE><turn|>,6.0,7.500525712966919
143,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En un enfoque tradicional de testing se van añadiendo funcionalidades y se va dejando constancia en el repositorio a través de git add . y commit - m Cambio x. El problema de este enfoque es que no se segmenta cada funcionalidad de forma separada ni se prueba cada funcionalidad de forma separada muchas veces. También, al no trabajar muchas veces con features es más difícil luego entender el código en general.

Entonces es más difícil luego ver de donde vienen los errores al realizar los tests. Con TDD es mucho más fácil segmentar cada funcionalidad porque se crean tests para cada funcionalidad y se va probando el test a medida que se van implementando funcionalidades.

También en TDD normalmente se implementa cada feature en una rama diferente lo que permite leer el código mejor y entender mejor dónde está cada funcionalidad implementada en el código.",<INSUFICIENTE><turn|>,6.0,7.6075873374938965
